entity_id,destination,latitude,longitude,coordinate_source
77429b1552f79c0426a66829b077e4428378483055187602097827a8ec4a9483,Formentera,38.71698,1.464049,ciudad_centroid_local
7742ae82b3fafc9464765e19bbd3b60d9ab2b55421300fdda219e756b7cc8dc4,Madrid,40.423559,-3.694702,ciudad_centroid_local
77449097d5ac52d53880975559aaf04da9b260af8df439020d3e4f64358eadc1,Barcelona,41.391195,2.164495,ciudad_centroid_local
77462beb5888a734d67d952fb345fb303018e7b993fe762dd28f4144ddf3514d,Valencia,39.466827,-0.368926,ciudad_centroid_local
7746ba175fb653186c3575d752275389a3673149b349befdd102f42f15728864,Mallorca,39.658539,3.027134,ciudad_centroid_local
7747ce9f5bfd283212c70ad3bf4ca800feb895ab46eb74653d7e4582064f7c7d,Girona,42.026239,3.007877,ciudad_centroid_local
77491642fb2f00b67f5e5a7a300d888c407225d5ccb1463503a3cca4da618cbe,Girona,42.026239,3.007877,ciudad_centroid_local
7749a271f21de770207f3b0d63c4fc4660067cfcfad38b693536ccb995a9a9bd,Sevilla,37.391738,-5.983083,ciudad_centroid_local
7749f22bfadee9d37ab8bbefc45f57b5dd8174ec09ab7fc332709f1638684939,Madrid,40.423559,-3.694702,ciudad_centroid_local
774a80db5dba221799bd395f7e02b80210933106a9eef72390f05ead8316ca77,Girona,42.026239,3.007877,ciudad_centroid_local
774d8aa57c71e57a28cafed8db2a4064c47a3bcd73760a30cfdd3fbdd0b59c13,Sevilla,37.391738,-5.983083,ciudad_centroid_local
774db9fa1d54618b1a196e75cb39c3b87080efe09cbb34d491c87f36071b301d,Málaga,36.718799,-4.42424,ciudad_centroid_local
774e243b4558ccb5bc54fb4cd622992e27ea5233748de201fc139014458df61b,Barcelona,41.391195,2.164495,ciudad_centroid_local
77500ff2aea3c334ae46b86417a217a2d52c4852bedb24e8d4bb63a455a07424,Valencia,39.466827,-0.368926,ciudad_centroid_local
7751302968b985fa43ba7a4490839aec2e65e3daca4777e9506bff6472d35084,Girona,42.026239,3.007877,ciudad_centroid_local
77514229a3178598708e4061c62dca1ad526c56f4edb6356ba4ebb9ea65f732e,Girona,42.026239,3.007877,ciudad_centroid_local
7751dd7defeabea9c312c6bb7493d1a50b2a073d12a58b86e3368dbf5e9e0b3b,Mallorca,39.658539,3.027134,ciudad_centroid_local
7752536c9bd8a28c0362970990377f29e16fed1e5a07ec47bc29f2a30d63a10f,Valencia,39.466827,-0.368926,ciudad_centroid_local
7753833203ca8a0f03386c88d1bc3397e1edbdbea642defdeb45789ccb3d7291,Girona,42.026239,3.007877,ciudad_centroid_local
775394989bab6142294434727580ac5c34448b81b0a5edb74bca3dc72e72a3ad,Girona,42.026239,3.007877,ciudad_centroid_local
77543b1e7b026f8c0c4f9f9bee6ea647b8b9126e2e793c134e68207ba24fd021,Barcelona,41.391195,2.164495,ciudad_centroid_local
7754f89cdefe2522b50fa4b005c703bed405349b1be6f9c3d27faa4bbcfb23d1,Euskadi,43.263878,-2.513548,ciudad_centroid_local
77564955ce312a1d010656aec2cfe68bb6af564caf59dda9a9722b5196464deb,Barcelona,41.391195,2.164495,ciudad_centroid_local
775681ef46042aa748aadf3ddba1758105566bee642312a1b7c0c89571cc2b4c,Mallorca,39.658539,3.027134,ciudad_centroid_local
7756985ea1ad15eab3d73b6fbcd05ff316d7060dca9ef14cc8391de2876cebab,madrid,40.423559,-3.694702,ciudad_centroid_local
775780b2c3e9c029975b0ccf1347e7ae2eb657415f853b6606e14da194e020e4,Euskadi,43.263878,-2.513548,ciudad_centroid_local
775825772babb257bdb31bfa3febf1fd8bada38839170c48f3c2fd933ed49fe1,Gandía,38.97666,-0.17251,ciudad_centroid_local
7758e16943814951401c0b5db0779477ddccfe94ad7737c8b9411a7ea399d449,Girona,42.026239,3.007877,ciudad_centroid_local
7759cf7fd9dfd92de6baab468a006d326bf70c1848ade6f68390a518930bbd2b,Mérida,38.9161,-6.3437,ciudad_centroid_aproximada
775a2eebff013ae57e37f688926ca0875a15fd56081a5ad87e39b1d174f40150,Madrid,40.423559,-3.694702,ciudad_centroid_local
775a8d0c8083bd3643ebdb37d01b3413c476adb8033cbd634d09eb48249c7388,Madrid,40.423559,-3.694702,ciudad_centroid_local
775ad9f44de9f724a30056d8034e8b2adb6c0e70bfd0bb77e6c796ef843a447e,Sevilla,37.391738,-5.983083,ciudad_centroid_local
775c204138170e41258a0558796f1b7c353c0c3ab4d1ba5f52ad80b77836341a,Málaga,36.718799,-4.42424,ciudad_centroid_local
775c9c955da5194f914e702cc95c42a4ae1726b1e763676447af0ea2c5da61af,Madrid,40.423559,-3.694702,ciudad_centroid_local
775d98c4f66f72bb0a09284c0076f42e2b2b892c01c8a43561098c60c5d87cf8,Sevilla,37.391738,-5.983083,ciudad_centroid_local
775e1f2952d4a6bfe1ba14dd6716faefd65ed6ee0dd01c7ee27102659fb3426c,Madrid,40.423559,-3.694702,ciudad_centroid_local
775eecafab281e6b4d5602059828ce7bb1889adaf31acd370d33d836a82265da,Mallorca,39.658539,3.027134,ciudad_centroid_local
775f1e5a1338b3117ceda88cc5b68188a0504d584e288df6108d8ae80ad8d8f3,Barcelona,41.391195,2.164495,ciudad_centroid_local
775f422c25006c43c1ec3c5fb0026f75f39874d746a353a7267c21010e00cf8a,Mallorca,39.658539,3.027134,ciudad_centroid_local
775ff6d0c446e0e30916a1680abceb4589a7a023f29a62ec9d06e25294896247,gijon,43.534577,-5.652247,ciudad_centroid_local
7760d0b6389db9f17dc49fea031e5812cffbfb02b022f0ffd63d937ae2c59b74,Euskadi,43.263878,-2.513548,ciudad_centroid_local
7760f0acfb655b3bd48f24d95afae56b38682f2f02ce7511fbff5ae6920d361f,Euskadi,43.263878,-2.513548,ciudad_centroid_local
77617bfe26f6ba14be3c6cc9dc3d117b8a50c2ab751cb0740bd794c5ed6d78c9,Girona,42.026239,3.007877,ciudad_centroid_local
7761dc47cddb1c45bb8e008fd16aca3913c25216feaac79d734e8b19f73a044b,Sevilla,37.391738,-5.983083,ciudad_centroid_local
77622887e3c868bfe0c9b76f25ff6dfc83ec6f6861cac8b5ea86c1bddb15e781,Mallorca,39.658539,3.027134,ciudad_centroid_local
77627fea5519d9639238b72a27ce1306a06a533d73d48f8ebf2fabce7cdb92e1,Girona,42.026239,3.007877,ciudad_centroid_local
7764170fde05eb021ebea67d5727cf8d5ab00b6f5ab1c933ec144843965456fc,Barcelona,41.391195,2.164495,ciudad_centroid_local
7765d69443fd8d68e87fbb63a11741e16406a02152535becb58004045674b5f3,Torrevieja,37.979451,-0.674586,ciudad_centroid_local
776681cb4e7fdfb97dbfd3c113546721470b56faf2a5cafa0f9ba51a5c5243b0,Mallorca,39.658539,3.027134,ciudad_centroid_local
